,fandom,other_fandom,name,circle_code,event,circle_facebook,circle_instagram,circle_twitter,circle_other_socials,sampleworks_images,substring
868,HONKAI: STAR RAIL,"PROJECT SEKAI, ARKNIGHT, FRIEREN, HAIKYUU, HOLOLIVE, MY S CLASS HUNTER (MANHWA), VTUBER, TOKYO GHOUL, JUJUTSU KAISEN, SOLO LEVELING, ONMYOJI, GENSHIN IMPACT, OMNISCIENT READER VIEWPOINT, TRASH COUNT FAMILY, S CLASS HUNTER",C.A.K.K.E.P.S,J-50ab,CF18,https://web.facebook.com/velia.smth/,https://www.instagram.com/chris_neza/,,,,RE
870,GENSHIN IMPACT,"FGO, ASSASSIN CREED, TEKKEN, BLUE LOCK, ORIGINAL GOODS",Koceng Molor,J-51b,CF18,,https://www.instagram.com/puresinning/,https://twitter.com/rekamuses,catinotonalecapo.carrd.co,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/2122e142-10ec-4049-a6c9-7f1ac96a224d/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/2cc14789-45ae-4b2f-a6b9-64edb7cae1e1/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/206dcd1a-f59c-424b-9097-4c20d48427a2/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/385c3f35-6830-4ada-bc72-796cc87ad7c6/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/578f9a9c-4546-4211-be70-4def06f238d5/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/5fb761fb-8634-4767-9009-dfa5e003c3c3/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/bf4013be-3fb2-419a-ac6f-160b7fbe7dd4/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/44f8f91b-8c4c-49e6-aee7-7e2a5f4f4e62/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/2ad590a2-471c-4723-a079-972db969bde4/J-51b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/3e9586da-53b9-49f0-bd15-2b2f7fe4993c/7485acb3-5bde-4aab-b3d1-19c491dd79f4/J-51b.png']",RE
873,GENSHIN IMPACT,"ORIGINAL, HONKAI STAR RAIL, FRIEREN, JUJUTSU KAISEN, BLEACH, VTUBER, YAKUZA, ATTACK ON TITAN",UMAI,J-54ab,CF18,https://www.facebook.com/tydirart/,https://www.instagram.com/tydirart/,https://twitter.com/ArtTakasu,,[],RE
876,GENSHIN IMPACT,"HONKAI STAR RAIL, ADVENTURE TIME, THE OWL HOUSE, THE AMAZING WORLD OF GUMBALL, SPIDERVERSE, CHAINSAW MAN, OMORI, PERSONA 5, STEVEN UNIVERSE, REVERSE 1999, VOCALOID, DOKI DOKI LITERATURE CLUB",Breaking News,J-56a,CF18,,https://www.instagram.com/guoccarmole?igsh=Y2JreGtrZ2gycHVu&utm_source=qr,,,,RE
877,GENSHIN IMPACT,"ENSEMBLE STARS, BLUE LOCK, GENSHIN IMPACT, HAIKYUU, FRIEREN BEYOND JOURNEY'S END",Shir0,J-56b,CF18,-,https://www.instagram.com/shir0_15?igsh=MWZsNHF3NWc4aTVhZw==,https://x.com/shir0_15?t=uiSL7-HA1fxkKAq_gSH_jw&s=09,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/806b874c-d6ed-4af2-a624-638ac8f61262/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/7cd33188-b5be-4ab0-84db-b2fbf6c0618e/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/a470076b-a2f0-4fa3-b948-4e4dec7cdf08/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/7d3dccae-3e24-4521-9220-a464aed0e139/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/8f538c29-a23c-4ce2-993e-96e1d27315c3/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/992cc433-c381-4651-b64b-4f98b0762860/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/750caf84-5ce2-4009-92b4-8284040ab772/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/201e0afa-f8e7-470c-85bc-2ddc03eb2559/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/b2e8ec70-3eed-4957-9507-ffeb19b05b91/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/15da6e0b-6be8-4b70-8dcc-ed5ebb72876b/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/3887905f-2959-4a38-a135-6d80af785155/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/66d796af-f70d-4367-9354-53375b957213/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/79d352cc-1982-44d2-b916-b293504a79b4/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/f1a06dac-edd0-46e1-8a5c-4228bef7223e/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/7415c455-2044-4fd7-b48a-bf907902d54b/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/700496b3-93ed-439a-934c-297c1b5a6aa7/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/e3fb0551-b089-4d37-bcf8-a1f7bcb2c38b/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/c55c3ba1-31b8-43bb-9c9f-599977be615b/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/7281c25b-eedd-4bd4-a24b-083c1d829d28/J-56b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/afd06eb2-d30a-4d11-b277-1c907ca6ddc3/37367564-3651-48d7-b0b5-99e71cede437/J-56b.png']",RE
880,HONKAI IMPACT 3RD,"HOLOLIVE, GENSHIN, HONKAI STAR RAIL, REVERSE 1999, BUNGOU STRAY DOGS, DEBUT OR DIE",Hedon 2D Pro Max,J-58a (SUN),CF18,,https://www.instagram.com/clownuchi/,,,,RE
884,HONKAI STAR RAIL,"GENSHIN IMPACT, FATE, HOLOLIVE, NIKKE, HONKAI STAR RAIL, VIOLET EVERGARDEN, BUNNY MAI SENPAI, RE:ZERO, RECORD OF RAGNAROK",Mint x Mochi Matcha,J-59ab (SUN),CF18,,https://instagram.com/mint_andmatcha,,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/308d3cbc-42d4-4e22-84f5-cb4b86709287/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/c18359a2-59fc-4de1-8e39-8694b07aff02/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/34bf8777-2364-459f-8af0-84a90c32eeac/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/7446d989-76e3-487a-b715-d9ea204d99ce/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/c2018de3-9453-4257-9eb2-644700a3d4a8/J-59ab (SUN).jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/ed70f498-bebb-48aa-ac17-4f36d5374d72/J-59ab (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/f8b028fa-d2b1-41c6-8785-b496e482e8fc/J-59ab (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/63abded0-1117-4041-adbf-6e2eca165ac1/J-59ab (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/d0358a85-be5e-4750-aac2-a3de8de827f3/J-59ab (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/51e5a52f-dc43-4a10-86a1-87e616df649e/c86a421b-3ec6-4a17-9f57-2d66efac1bc4/J-59ab (SUN).png']",RE
885,GENSHIN IMPACT,"GHIBLI, STAR RAIL, ONE PIECE, JJK, FRIEREN",Yuxu,J-60ab (SAT),CF18,,https://www.instagram.com/yuxustudio_/,https://twitter.com/yvuxu,,,RE
888,GENSHIN IMPACT,"HONKAI STAR RAIL, BOBOIBOY, SOUSOU NO FRIEREN, ONE PIECE, BLACK BUTLER",Handmade with stress,K-01a (SUN),CF18,,https://www.instagram.com/tsukuyomi_haruhi?igsh=MWV3M3dzOWo2dHh0dg==,https://x.com/Haruka50411906?t=rW7OHG_5cvqnJVblTz9cNQ&s=09,https://www.instagram.com/v1a_04/?hl=en (instagram boothmate),"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8f3007ce-6406-4ba2-adf6-a83f47187488/e67d7a90-1a03-4938-940e-de14633831dc/K-01a (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8f3007ce-6406-4ba2-adf6-a83f47187488/f0c80cf8-804c-4309-8ec0-3e499edf5f07/K-01a (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8f3007ce-6406-4ba2-adf6-a83f47187488/b54e18e4-7bbc-4451-8c70-7f98e3f38bbf/K-01a (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8f3007ce-6406-4ba2-adf6-a83f47187488/1c32a05d-4898-4d61-9f07-2ce908c3f8e3/K-01a (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8f3007ce-6406-4ba2-adf6-a83f47187488/d5be8760-c58c-4aa6-b8eb-f8766af6315c/K-01a (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8f3007ce-6406-4ba2-adf6-a83f47187488/2e33a282-03a6-45c6-b242-4b32520a28ad/K-01a (SUN).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/8f3007ce-6406-4ba2-adf6-a83f47187488/fe6f9022-e6a6-4ad2-b11a-b7a3823e2ef5/K-01a (SUN).jpeg']",RE
892,GENSHIN IMPACT,"VALORANT, JUJUTSU KAISEN, NEWJEANS, RED VELVET, AESPA",Jualan Dadakan,K-02a (SUN),CF18,,https://instagram.com/tenshurou,x.com/tenshurou,,,RE
899,HONKAI,"TEARS OF THEMIS, HONKAI: STAR RAIL, REVERSE 1999, HOUSEKI NO KUNI, VANITAS NO CARTE, APOCATHERY DIARIES, PUNISHING: GRAY RAVEN, IDV, AND MORE.",DKV (Depresi Komedi Visual),K-04ab (SAT),CF18,,https://www.instagram.com/questionable_spirits?igsh=YncyZXc2a3Q1anZy&utm_source=qr,,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/6beb7499-45cf-4ffd-ad36-a6f739d9c27c/f14e856b-0a45-43a4-9dfb-6f863ca06efd/K-04ab (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/6beb7499-45cf-4ffd-ad36-a6f739d9c27c/7ba2065d-b268-45b1-b0f2-9e08800962e8/K-04ab (SAT).png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/6beb7499-45cf-4ffd-ad36-a6f739d9c27c/88b4e8ed-78d3-4819-b807-df5084dc0539/K-04ab (SAT).png']",RE
905,HONKAI STAR RAIL,"OMNISCIENT READER’S VIEWPOINT, NIJISANJIEN",Bumblebee,K-08ab,CF18,https://www.facebook.com/0lasochan?mibextid=uzlsIk,,https://x.com/thichcomtrung?s=21&t=S84k8jzGrFihelzvGima2A,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/7dd2b4d8-56fe-41c8-bef3-0a370186a534/0c349a32-5609-444c-9faf-94402cfed27f/K-08ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/7dd2b4d8-56fe-41c8-bef3-0a370186a534/aa033a45-4a7c-4053-8cde-e052f4bee30f/K-08ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/7dd2b4d8-56fe-41c8-bef3-0a370186a534/d79f6138-524d-4c86-9648-8870c09168aa/K-08ab.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/7dd2b4d8-56fe-41c8-bef3-0a370186a534/75a2b72e-f0ac-49e3-b0fb-11dda7a762c7/K-08ab.jpg']",RE
907,GENSHIN IMPACT,"OMNISCIENT READER'S VIEWPOINT, ORIGINAL, DUNGEON MESHI",Pesta Rakyat,K-10ab,CF18,,,https://x.com/aribiaobi?s=21,,,RE
913,GENSHIN IMPACT,"OMNISCIENT READER'S VIEWPOINT (ORV), HONKAI STAR RAIL, ORIGINAL, NIJISANJI EN",Tinayi Mushwoom,K-16ab,CF18,https://www.facebook.com/dolphiniumcorona  https://www.facebook.com/chiboniie,https://www.x.com/chiboniie | https://www.instagram.com/sh111neeetea?igsh=b3ZqZXI4bDNnejJj,https://www.x.com/chb0n113 | https://twitter.com/5hine_Tea,,,RE
916,HONKAI: STAR RAIL,FRIEREN: BEYOND JOURNEY'S END,Potats cafe,K-17b (SAT),CF18,https://www.facebook.com/profile.php?id=100076703161144&mibextid=ZbWKwL,https://www.instagram.com/lumpypotats_?igsh=b2hlazhjd2hkbjF4,https://x.com/AnnSpade_?t=70xi3ZJvlhAOIWts9tuaig&s=09,,,RE
918,HOYOVERSE,"FATE/GO, NATSUME YUUJINCHOU, AKATSUKI NO YONA, PUNISHING GRAY RAVEN, LIBRARY OF RUINA, NIJISANJI, FRIEREN, THE APOTHECARY DIARIES,MASHLE",Warung Pojokan,K-18ab (SAT),CF18,https://www.facebook.com/maigo.sirose.7,https://www.instagram.com/warungpojokan23/,https://twitter.com/meixallen,,,RE
932,VTUBER,"ARKNIGHT, HONKAI STAR RAIL, PUNISHING GRAY RAVEN, BOCCHI THE ROCK, SPY X FAMILY, FRIEREN, BLUE ARCHIVE",Odorico,K-26b,CF18,,https://www.instagram.com/official.odorico?igsh=MWhiNHBoa3BlbDdrMQ&utm_source=qr,,,,RE
938,HOLOID,"LIVE STREAMER, DUNGEON MESHI, GOLDEN KAMUY",Bau Oshi!,K-31a,CF18,,https://www.instagram.com/cheirascents.id,https://www.twitter.com/fantalsi_,,,RE
939,HOLOLIVE,"BLUE ARCHIVE, MONSTER HUNTER, LETHAL COMPANY, DUNGEON MESHI, FRIEREN, APOTECHARY DIARIES, SHANGRILA FRONTIER, YURUCAMP, ORIGINAL",Atelier KarraKon,K-31b,CF18,https://www.facebook.com/AtelierKarraKon,https://www.instagram.com/atelierkarrakon/,https://twitter.com/AtelierKarrarin,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/14fc7501-121e-4529-96a0-2855672fdcab/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/0cfab967-3a54-41d5-81de-542949bedf39/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/2c38bb1e-21fe-4f04-8dc2-88ce327e0289/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/f948946b-171e-4e9f-b2a5-860225a8f107/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/e7caa000-34d1-4df3-86d8-4d211ab926e6/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/c98e7a67-7fe3-4275-b13b-43acba157416/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/8babbf29-ac07-41af-9b5f-1be3f5781a25/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/0622387c-a084-426d-a539-6a8347ac1845/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/3aec2db8-c2e0-492d-8439-ddd3c1d3359e/K-31b.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/4682720d-120f-4933-890a-9dae3468839e/463110d7-465a-4fad-b254-a61609bdc10a/K-31b.jpg']",RE
942,HOLOLIVE,"FRIEREN: BEYOND JOURNEY'S END, OSHI NO KO, A CERTAIN SCIENTIFIC RAILGUN, MUSHOKU TENSEI, MY DRESS-UP DARLING MANGA SERIES, LYCORIS RECOIL",MAYI,K-33a,CF18,,https://www.instagram.com/mayiyaheee/,https://twitter.com/MaYiYahooooo,,,RE
946,HOLOLIVE ID,"VTUBER, VALORANT, NEW JEANS, MASHLE, FLUFFY PARADISE, THE APOTHECARY DIARIES, A SIGN OF AFFECTION, FRIEREN, THE MASTERFUL CAT, HONKAI STAR RAIL, THE OWL HOUSE, AMPHIBIA, GUNDAM WITCH FROM MERCURY, LUCY, COOKIE RUN, TRIGUN, ORIGINAL.",De:Kave,K-36a,CF18,,https://www.instagram.com/de.kavee/,,,,RE
947,HOLOSTARS,"FRIEREN, OSHI NO KO, SKIP TO LOAFER, SPY X FAMILY, DMMD, SLOW DAMAGE, CHERRY MAGIC, NU: CARNIVAL, HANDMADE BEADS, ORIGINAL MERCH",nawnawpunkin,K-36b,CF18,,https://www.instagram.com/nawnawpunkin/,https://twitter.com/nawnawpunkin,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/387890df-b3bf-4517-b7fa-920793f73152/44e92e87-0781-4ea5-a580-67c0f1781765/K-36b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/387890df-b3bf-4517-b7fa-920793f73152/3e56a319-8a09-46dc-af11-6cbb2f48aba0/K-36b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/387890df-b3bf-4517-b7fa-920793f73152/f70ed170-7c06-44cb-b2b6-3d41c3964240/K-36b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/387890df-b3bf-4517-b7fa-920793f73152/e17fc016-83ea-4159-9beb-fba6e98b8e29/K-36b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/387890df-b3bf-4517-b7fa-920793f73152/d72a6966-5472-437c-adb4-afc3c15aa3ff/K-36b.png', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/387890df-b3bf-4517-b7fa-920793f73152/b871245e-0492-4102-a0fe-32639797f960/K-36b.png']",RE
948,HOLOLIVE,"HOLOLIVE, ORIGINAL, HONKAI STAR RAIL, PROJECT SEKAI, REVERSE 1999, ENSEMBLE STARS, SOUSOU NO FRIEREN, SCARLET NEXUS, ARKNIGHTS",Nyunyunyanya,K-37ab (SAT),CF18,,,https://twitter.com/Nyunyu_nyanya,,,RE
951,HOLOLIVE,"SOUSOU NO FRIEREN, CHAINSAWMAN, ONE PIECE",Hibiki Art Wear,K-39ab,CF18,https://www.facebook.com/Hibikiartwear/,https://www.instagram.com/hibikiartwear/,,,,RE
958,VTUBER (NIJI+HOLO),"SANRIO, ⁠GHIBLI, ⁠LANA DEL REY, ⁠MELANIE ,PERFUME EDT, JUJUTSU, GENSHIN, KPOP SEVENTEEN, ⁠K-POP NEWJEANS , KPOP ENHYPEN, FRIEREN, HAIKYUU, HSR, APOTHECARY DIARY",Kasi murah,K-45a,CF18,,https://www.instagram.com/nyxs._.lair?igsh=MWF0NGV2NGc5NDZxZg==,,,,RE
962,RESIDENT EVIL,"DELICIOUS IN DUNGEON, RESIDENT EVIL, KERORO GUNSO, OMNYOJI, TOUKEN RANBU",D*Sign Underground,K-48a,CF18,https://www.facebook.com/gaming/dsignunderground,https://www.instagram.com/dsign_underground/,,,"['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/cbb73556-9d58-49aa-a361-5e422681ce30/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/d930187a-22eb-42ef-8ca0-5b49b52ff9cd/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/95667156-e07a-44e3-8c6b-fbdebb1b06c7/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/f466d2c5-b7ef-4bfd-8686-9e4cae5573f2/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/7132489a-4269-4ec7-8e87-73c4f55217ec/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/9199e447-75a5-4ca6-9ff0-bd3aaee28bff/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/d1445d55-f1e9-4914-9afb-0fde82928b4c/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/f39bbd6a-7bf5-4a31-9a15-608b7528b2c8/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/15194dde-1c75-49ab-991b-d5514888143e/K-48a.jpg', 'https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/e13ff681-911c-4204-a16f-e64c3bb8a2cf/55fcaf5e-b64f-4d29-8f35-183de9d0f945/K-48a.jpg']",RE
28,VTUBER,"VTUBER, ELAINE, CHLOE, CECILIA, RIMU, CHIARA, MARIN, LEO, REYNARD, LILY",Re:Memories,AB-21/AB-22,CF18,https://www.facebook.com/rememories.id,https://www.instagram.com/rememories.id/,https://twitter.com/Rememories_id,https://rememories.id/,['https://kumxjefxtrrpzalmwvvr.supabase.in/storage/v1/object/public/circle-sampleworks-18/d21e3eb7-6ab5-474d-8ab0-25cabb9125b6/e3602c3a-07bd-4396-a8a7-a34cf736a2e7/AB-21/AB-22.jpg'],REYNARD
